,filename,ed,lo,lo2,lo3,lo4,ph,rm
27,028.mp3,2.0076069078947367,-23.747972,-22.72628903009853,-22.78394489009337,0.072577626,237.4110138495492,0.20519018954405036
28,029.mp3,1.936714127218935,-14.855367,-28.68031407712321,-28.0212306011904,0.039713528,237.70750490469422,0.5252979637308325
29,030.mp3,1.6490818298969072,-13.330685,-29.13349091709761,-28.388042276254147,0.038071316,336.04012283242037,0.440575310164674
30,031.mp3,4.888284617456896,-22.507557,-30.11120703543577,-31.046681337775475,0.028032765,445.6349827401074,-0.5029790297863428
31,032.mp3,0.986791632569558,-23.662315,-28.77099399630097,-28.553190164997645,0.03735429,298.8765220627965,0.2595715458055413
32,033.mp3,2.5081287730823862,-16.534878,-41.412407447614285,-41.24271963389977,0.008666905,343.5197059784095,-0.849775746473205
33,034.mp3,3.5494290865384612,-18.412222,-25.47328302743367,-25.908969914633012,0.05064674,472.5455271932138,-0.5051117888065889
34,035.mp3,1.8916430270863835,-16.956133,-18.171734376604608,-18.765944468577953,0.11526641,488.0760917839421,-0.3268985544176471
35,036.mp3,5.0187623031496065,-19.766285,-35.580766751345685,-35.91465186124334,0.016005432,239.20535957509574,0.06703512189703181
36,037.mp3,4.386393229166667,-28.543295,-32.86305428497913,-34.46814681212715,0.018905696,383.78872636576045,0.009666786302184802
37,038.mp3,0.7207766736401674,-15.646501,-36.41190873996053,-36.628393367301804,0.014742812,248.94006491376098,-0.799473247803377
38,039.mp3,1.521547379032258,-24.819014,-30.988718903965676,-30.747547672103558,0.029015003,369.9024129963429,-0.2765763530764479
39,040.mp3,1.2122395833333333,-42.880432,-25.829513187886445,-29.75958265249673,0.03251029,754.4182540353846,0.13786665168616158
40,041.mp3,2.6245455332409975,-12.7664995,-22.54476441106175,-22.247750061607583,0.077199146,308.9628108399192,0.12318783726177047
41,042.mp3,2.981032538659794,-20.694662,-33.85504389383001,-34.365400834288394,0.01913066,466.3625128720499,0.5828290701562732
42,043.mp3,1.717372028374233,-17.37898,-36.326529389537804,-35.63129425927485,0.016536184,297.45563227782566,0.7181279683875746
43,044.mp3,2.6172954074585637,-25.523966,-32.057966862610776,-32.95575824981625,0.022501532,326.0591157646704,0.5627749366843062
44,045.mp3,4.732572115384616,-21.81956,-29.733984082649503,-30.272554658382823,0.030645892,391.0821389478584,-0.018539119387504667
45,046.mp3,0.7060066598360656,-23.08307,-43.82480173869159,-46.008273385280575,0.0050071008,665.977457689322,0.49551372897748014
46,047.mp3,7.924738404977375,-18.596863,-25.115355833780992,-25.669090013586825,0.052064955,366.4740163626971,0.32818538323357016
47,048.mp3,1.5783499672774868,-15.083412,-37.14867065981495,-36.662141275961865,0.014685642,382.42394690326347,0.5241229119848371
48,049.mp3,2.5379834254143643,-13.393511,-22.816874558794982,-23.001301325996867,0.07078397,432.95242008179457,-0.11594046819783316
49,050.mp3,1.7830040804140128,-14.0699835,-32.133188373076976,-32.538724575631775,0.023608249,415.84100855729463,-0.2036064337282303
50,051.mp3,4.845823841125198,-15.591658,-26.040955809435175,-26.95885815139428,0.04488044,674.667186286587,0.37003515527857
51,052.mp3,3.5597839850081034,-22.733526,-25.16181813492214,-25.523925230444814,0.052942414,300.1198371916982,-0.02584996386328499
52,053.mp3,3.7420505430640247,-16.41722,-28.944649846441248,-27.526609289334022,0.04204066,272.12566144720427,0.07985821536778602
53,054.mp3,4.935977793696274,-15.416662,-34.53095069375621,-35.05313684264619,0.017674338,437.40893032325425,-0.2377308328220385
54,055.mp3,2.364711158485857,-22.034777,-23.66492213960414,-22.863743405804385,0.0719139,369.3360913900068,0.3055780431980135
55,056.mp3,3.3081736644553073,-18.898605,-23.545381128833878,-24.86107123877631,0.057140816,410.47315170917034,0.21092770034997307
56,057.mp3,1.218860554245283,-6.7272778,-18.472510189662895,-18.46162674826608,0.11937645,367.18769655246973,0.32492313413595264
57,058.mp3,4.259314903846153,-28.215582,-31.821300163448797,-33.506131421918674,0.021119976,425.32107472107543,-0.2017815595112594
58,059.mp3,2.3168636273734178,-22.934706,-17.691466763464916,-19.163397176271673,0.11011086,516.8330445808595,0.6489100026577644
59,060.mp3,1.7728880789022299,-25.235262,-24.014101264831094,-26.55649769106532,0.04700836,442.62526260401427,0.13973628871918384
60,061.mp3,1.5133144216691068,-11.711823,-20.242435270693303,-20.04191704456517,0.099518575,369.1009899869827,0.08855401183748347
61,062.mp3,1.7254169170673077,-22.222134,-30.75227744271837,-29.46551401907129,0.0336298,300.938892089639,-0.3062548334087393
62,063.mp3,3.2465444711538463,-14.875779,-31.62951485466649,-32.35849313586241,0.024103235,389.13059064432974,-0.13168512563392182
63,064.mp3,2.7005337252475248,-25.395243,-25.868621952962382,-26.725503177604025,0.04610254,621.9458509774972,0.10013015577799339
64,065.mp3,3.5458867421407185,-25.222425,-21.975628246347696,-22.49311497011069,0.075048886,338.5522301553394,0.05345924213916563
65,066.mp3,2.4415600393700787,-13.087932,-17.973465692318474,-17.731979293149315,0.12983777,346.93482980690266,-0.062035973055154424
66,067.mp3,5.238725562796208,-14.629904,-25.912363326691885,-26.40362685579168,0.047843028,496.36734876827796,-0.22441898482602524
67,068.mp3,2.001483623798077,-12.324351,-23.186130981054134,-20.479050906024376,0.094634056,156.92442182025113,-0.21268534643178594
68,069.mp3,0.3401769845971564,-22.065857,-23.02336428081524,-23.182132416773797,0.06932556,421.9704480000567,0.04943146078679689
69,070.mp3,1.5005716463414633,-30.051899,-16.00784401719369,-19.091237116377698,0.11102944,261.9936606058911,-0.0820095667185757
70,071.mp3,3.152836594626168,-9.469471,-21.432781907177645,-21.914810028658923,0.08021572,433.111441403631,0.28767305513841535
71,072.mp3,3.2318594568062826,-13.298588,-21.48187844181908,-22.358476117917544,0.07622127,525.6852942759508,0.07164553871981401
72,073.mp3,4.397170608108108,-15.526609,-16.419097828223844,-16.55765836425301,0.14863363,315.4487575684466,0.22559438680492416
73,074.mp3,4.61183562992126,-24.923939,-18.41381499810417,-19.08929173848229,0.11105431,323.1124994896777,0.37428542256859776
74,075.mp3,3.296614159201954,-16.367832,-26.52963791594771,-27.331069311456343,0.04299783,410.93820416585754,0.11262922518281568
75,076.mp3,4.673163231382979,-15.685161,-25.015841884350973,-26.1739360699514,0.04912507,521.2973191294354,0.3571361165694005
76,077.mp3,2.8174284462616823,-40.925167,-30.929156620624966,-33.08809267210591,0.022161307,246.20395226381424,0.04408617618994924
77,078.mp3,4.137087844488189,-20.210003,-20.942188740281917,-20.712226735382472,0.09212737,323.01700430570526,-0.10241985828978431
78,079.mp3,2.5772022637795273,-12.957164,-22.677424473014813,-22.824909908270598,0.072236136,405.754180511808,-0.06975302324678835
79,080.mp3,2.744427849264706,-32.598625,-28.72749124995862,-30.511642469554037,0.029813837,349.89007051960954,-0.3751871209421226
80,081.mp3,2.215635048231511,-15.394488,-25.79283235056774,-27.019612164415015,0.044567615,560.8967796204893,-0.19520535019952168
81,082.mp3,3.653267740619902,-18.27733,-25.620949135897327,-25.909482315790772,0.050643753,453.37876701734336,-0.613840152172267
82,083.mp3,3.9068680775316458,-14.516696,-23.027742740391584,-23.66635766832909,0.06556652,630.4895824803048,0.11917838486931316
83,084.mp3,1.954500440140845,-33.034164,-25.637256741152676,-29.18110783510043,0.034749184,600.3469145579684,0.08537730443769115
84,085.mp3,5.118828001188589,-18.186117,-31.629911063052713,-32.188306492732195,0.024580158,592.5951664166926,-0.32648646229469547
85,086.mp3,0.986791632569558,-23.822197,-28.828199744398756,-28.621063157814646,0.037063535,298.89083271297307,0.26926609229085346
86,087.mp3,4.062868514150943,-17.646284,-26.468406497343533,-25.709692374352567,0.051822145,249.2289635634205,-0.07803800696560667
87,088.mp3,2.2629310344827585,-37.042603,-23.15553077456892,-27.018929722286224,0.044571117,432.8791881388516,0.00020047422373643543
88,089.mp3,2.139945652173913,-29.684673,-26.377344924609968,-29.27773559914431,0.034364752,281.6494738180539,-0.30301089854086194
89,090.mp3,3.343665081521739,-20.020123,-48.20428786620452,-49.07575740752171,0.003517322,784.2046281756687,-0.004965524019611223
90,091.mp3,1.524474557522124,-31.240047,-23.797794548137187,-27.689318215885073,0.041260462,443.0923924847038,-0.291677559500772
91,092.mp3,2.70574280104712,-24.31749,-20.602284535228964,-19.490607984938332,0.10603997,287.4174842814817,-0.2512477758643703
92,093.mp3,2.4229738543557167,-17.347084,-19.661118437012522,-18.035075836983495,0.12538518,296.1429548577192,0.08468454471424691
93,094.mp3,1.9637197818396226,-10.723498,-19.498877769618613,-19.167289964473483,0.11006152,344.65178250230264,0.008650789868064357
94,095.mp3,2.121181203358209,-18.383717,-23.217822225323392,-22.405221625289215,0.07581217,263.04105013041624,-0.2701280749714211
95,096.mp3,7.256118369734788,-30.24969,-27.56400237835611,-26.91353672678497,0.04511523,272.51669923511565,-0.18474406175250074
96,097.mp3,5.098203855140187,-17.641361,-20.553265576522534,-18.45033168718929,0.11953179,215.1205371504282,-0.013827231902795768
97,098.mp3,4.085615522939347,-18.764633,-27.427671203823138,-27.32321787923599,0.043036714,409.77629167204,0.15017272471448112
98,099.mp3,1.5843828386287626,-13.4577055,-32.92809715511949,-32.4351840639031,0.023891356,297.8463547927369,-0.2875795877997018
99,100.mp3,2.279986213235294,-25.013855,-31.117352492480723,-30.702712760308607,0.02916516,303.16185256574073,0.48448277044316546
100,101.mp3,2.5379834254143643,-13.393511,-22.816874558794982,-23.001301325996867,0.07078397,432.95242008179457,-0.11594046819783316
101,102.mp3,6.944139469304734,-32.027615,-39.753223902347585,-41.1509063667166,0.008759003,410.3906916009763,-0.17931019159628897
102,103.mp3,4.597355769230769,-18.126307,-27.169046064433484,-27.4212670333036,0.042553633,365.48037380090193,-0.227188202711292
103,104.mp3,4.543703411697248,-23.638788,-30.024631116564727,-31.78275216754812,0.02575505,553.9056177595862,0.05929528438136429
104,105.mp3,5.157252381415241,-24.35716,-24.486280073572225,-24.16977673494564,0.061874423,301.0960443875325,-0.04862084860063404
105,106.mp3,2.3700066332547167,-30.195671,-30.376788895014958,-30.222310354308757,0.03082368,292.389919007608,0.3808548228179144
106,107.mp3,3.28800406998503,-11.147143,-27.677345575407298,-27.61458099230012,0.041617017,366.5171981597567,0.3681392113867793
107,108.mp3,3.5182843229954615,-16.337944,-29.944106107145384,-29.59085192793566,0.033148006,283.4112118570016,-0.6187847297415201
108,109.mp3,2.8574866706161135,-26.224438,-33.97075594056809,-34.74504333752102,0.018312508,368.50240152187615,-0.3322332464587734
109,110.mp3,3.956401778990964,-16.32721710205078,-26.327744453559113,-27.021138415212924,0.0445597842335701,501.94362333191447,0.5906137751443101
